key,x,y,z,yaw,pitch,roll
x67,1.92037,2.56874,0.656592,0.363233,-1.0596,1.42751
x68,1.93928,2.57953,0.666116,0.345378,-1.05883,1.42847
x69,1.96029,2.58997,0.673726,0.324292,-1.05616,1.43039
x70,1.98246,2.59955,0.678933,0.299321,-1.05271,1.43489
x71,2.0061,2.60825,0.682012,0.272344,-1.05005,1.44124
x72,2.0722,2.62413,0.684487,0.216842,-1.03958,1.44658
x73,2.13511,2.62957,0.686071,0.17868,-1.06769,1.4377
x74,2.20064,2.62512,0.696724,0.146194,-1.09056,1.41643
x75,2.27653,2.60997,0.720966,0.119062,-1.13255,1.37803
x76,2.31201,2.60057,0.734642,0.108074,-1.15762,1.36296
x77,2.35048,2.58937,0.749708,0.0990078,-1.19766,1.34747
x78,2.39046,2.5764,0.767569,0.0817189,-1.23106,1.34161
x79,2.41453,2.56806,0.77852,0.0735974,-1.25626,1.33778
x80,2.44745,2.55591,0.794248,0.0639072,-1.29577,1.33237
x81,2.47097,2.54651,0.80666,0.052797,-1.32262,1.33247
x82,2.49303,2.53697,0.819549,0.0347651,-1.34413,1.33933
x83,2.51967,2.5243,0.836919,-0.000750883,-1.36504,1.35999
x84,2.54387,2.5115,0.855115,-0.0485506,-1.37607,1.39324
x85,2.56702,2.49888,0.873547,-0.0934905,-1.39789,1.42454
x86,2.58889,2.48637,0.89315,-0.152685,-1.42052,1.47174
x87,2.60833,2.47464,0.913013,-0.231317,-1.43696,1.5418
x88,2.62708,2.46321,0.933325,-0.330526,-1.46573,1.63525
x89,2.64367,2.45278,0.953592,-0.501837,-1.49975,1.80423
x90,2.65818,2.44321,0.974529,-0.97853,-1.53179,2.28028
x91,2.66976,2.4349,0.99544,-2.09072,-1.53629,-2.89129
x92,2.6783,2.42773,1.01689,-2.61536,-1.51362,-2.36704
x93,2.68437,2.42181,1.03832,-2.81352,-1.48358,-2.16946
x94,2.68695,2.41743,1.06049,-2.81911,-1.46155,-2.16171
x95,2.68704,2.41451,1.08304,-2.79065,-1.43558,-2.18487
x96,2.67806,2.41183,1.12934,-2.73081,-1.38918,-2.2303
x97,2.64355,2.41536,1.18656,-2.69909,-1.34331,-2.23811
x98,2.57042,2.43381,1.22289,-2.72245,-1.27343,-2.15266
x99,2.47203,2.46015,1.19669,-2.66622,-1.29415,-2.10677
x100,2.43735,2.46674,1.17961,-2.52846,-1.34854,-2.20547
x101,2.41633,2.46995,1.16801,-2.4263,-1.37816,-2.28367
x102,2.38968,2.4732,1.15091,-2.34188,-1.40239,-2.33761
x103,2.37092,2.4749,1.13667,-2.32285,-1.41263,-2.33639
x104,2.34625,2.4762,1.11565,-2.26965,-1.4302,-2.36559
x105,2.3218,2.47647,1.09225,-2.19544,-1.44812,-2.41744
x106,2.29866,2.47572,1.06786,-2.11669,-1.46497,-2.47639
x107,2.27607,2.47388,1.04224,-2.03099,-1.48258,-2.54456
x108,2.25467,2.47101,1.01628,-1.91094,-1.5006,-2.6497
x109,2.23369,2.46701,0.989204,-1.6906,-1.51842,-2.85668
x110,2.21456,2.46212,0.961825,-1.42681,-1.5316,-3.10704
x111,2.19678,2.45622,0.933538,-1.08668,-1.54143,2.84843
x112,2.18118,2.44967,0.905708,-0.717924,-1.54884,2.49019
x113,2.16626,2.44217,0.877756,-0.0945588,-1.54789,1.87801
x114,2.1524,2.43419,0.851247,0.272871,-1.53782,1.52152
x115,2.13889,2.42545,0.825801,0.41545,-1.52159,1.38866
x116,2.12794,2.41681,0.801872,0.510901,-1.51617,1.30059
x117,2.11851,2.40787,0.777821,0.59617,-1.51393,1.21979
x118,2.11065,2.39875,0.75372,0.683782,-1.51131,1.13378
x119,2.10418,2.38909,0.728665,0.786851,-1.50734,1.0304
x120,2.09661,2.36993,0.679093,0.988445,-1.49867,0.829143
x121,2.09618,2.35111,0.630888,1.17381,-1.48456,0.647117
x122,2.10071,2.33326,0.584835,1.19096,-1.46103,0.627826
x123,2.11203,2.31528,0.534908,1.14453,-1.43478,0.667304
x124,2.13683,2.29149,0.467824,1.08884,-1.39458,0.710666
x125,2.14763,2.2827,0.445339,1.09439,-1.37869,0.701841
x126,2.15705,2.27581,0.428444,1.10983,-1.36682,0.684055
x127,2.17059,2.26668,0.40707,1.12319,-1.34961,0.666016
x128,2.18476,2.25809,0.388114,1.12359,-1.33074,0.657898
x129,2.26067,2.2278,0.326593,1.05165,-1.23959,0.661359
x130,2.33138,2.21941,0.302948,0.992297,-1.19381,0.64846
x131,2.35688,2.21977,0.298701,0.977403,-1.18693,0.638289
x132,2.38432,2.22165,0.295862,0.964782,-1.18447,0.624589
x133,2.40566,2.224,0.29471,0.957579,-1.18585,0.611843
x134,2.42842,2.2272,0.294237,0.951332,-1.18974,0.597139
x135,2.45095,2.23096,0.294049,0.939918,-1.19373,0.587324
x136,2.47917,2.23705,0.294653,0.905304,-1.19649,0.593436
x137,2.50689,2.2443,0.296192,0.86311,-1.20019,0.607278
x138,2.5355,2.25287,0.298837,0.815365,-1.20572,0.625883
x139,2.56392,2.26232,0.302521,0.763289,-1.21223,0.649109
x140,2.59285,2.27274,0.307328,0.705321,-1.2192,0.677755
x141,2.62118,2.28363,0.313063,0.6437,-1.22573,0.710688
x142,2.6496,2.2952,0.319855,0.577234,-1.23134,0.748358
x143,2.67698,2.30694,0.327417,0.509299,-1.23524,0.788502
x144,2.70396,2.31912,0.335913,0.439471,-1.237,0.830843
x145,2.72946,2.33129,0.344984,0.37211,-1.23612,0.872089
x146,2.75404,2.34379,0.35482,0.307486,-1.23222,0.911332
x147,2.77694,2.3562,0.365148,0.250145,-1.2261,0.944842
x148,2.79964,2.369,0.376927,0.198859,-1.22091,0.97255
x149,2.82111,2.38208,0.390368,0.150616,-1.21636,0.998464
x150,2.84154,2.39606,0.406061,0.101448,-1.21105,1.02611
x151,2.8601,2.41037,0.42336,0.0548715,-1.20519,1.05308
x152,2.87724,2.42521,0.442395,0.0135159,-1.20053,1.07764
x153,2.89267,2.43971,0.462135,-0.0167375,-1.20092,1.09593
x154,2.90671,2.45458,0.48379,-0.044158,-1.203,1.11513
x155,2.91875,2.46964,0.507236,-0.0763491,-1.20158,1.14237
x156,2.92937,2.48521,0.533406,-0.117047,-1.19329,1.1812
x157,2.95077,2.51569,0.592904,-0.173036,-1.1865,1.24778
x158,2.96176,2.55496,0.668456,-0.238545,-1.16312,1.33267
x159,2.94521,2.58666,0.711802,-0.263802,-1.16413,1.38751
x160,2.9339,2.5998,0.727208,-0.266889,-1.17243,1.40563
x161,2.92336,2.61085,0.740092,-0.265939,-1.18123,1.41864
x162,2.90816,2.62525,0.756473,-0.260404,-1.19605,1.43329
x163,2.89725,2.63443,0.766615,-0.256177,-1.20407,1.44304
x164,2.88082,2.64678,0.780144,-0.247715,-1.21568,1.45372
x165,2.86211,2.65937,0.794085,-0.235979,-1.23082,1.46082
x166,2.84176,2.67186,0.808503,-0.228064,-1.24447,1.47113
x167,2.82508,2.68137,0.820196,-0.226232,-1.25141,1.48405
x168,2.80831,2.69042,0.831951,-0.222856,-1.26602,1.49715
x169,2.79129,2.69887,0.843288,-0.214815,-1.28813,1.50736
x170,2.76727,2.70942,0.857528,-0.198119,-1.31577,1.51629
x171,2.742,2.71921,0.8704,-0.172038,-1.35125,1.51841
x172,2.71558,2.72814,0.881358,-0.137912,-1.38508,1.51432
x173,2.68718,2.73653,0.890709,-0.0965371,-1.41595,1.50501
x174,2.6575,2.74419,0.898491,-0.0541285,-1.43711,1.49379
x175,2.6264,2.75121,0.905078,-0.00817287,-1.45492,1.47819
x176,2.59562,2.75727,0.910182,0.0466164,-1.47417,1.4522
x177,2.56369,2.76246,0.914401,0.109029,-1.4882,1.41942
x178,2.53213,2.7664,0.917875,0.190821,-1.50008,1.36787
x179,2.50086,2.76921,0.920643,0.348391,-1.51861,1.24083
x180,2.47002,2.77095,0.923032,0.600057,-1.53329,1.01734
x181,2.43082,2.77201,0.926104,1.11704,-1.54398,0.530978
x182,2.366,2.77139,0.929631,2.05093,-1.53799,-0.350172
x183,2.33804,2.76987,0.930628,1.51536,-1.53551,0.211593
x184,2.25885,2.76257,0.925037,1.90672,-1.5252,-0.0932591
x185,2.15921,2.74405,0.898535,2.23456,-1.49619,-0.331779
x186,2.08015,2.71853,0.859285,2.3231,-1.4619,-0.357542
x187,2.05562,2.70775,0.843903,2.39227,-1.44685,-0.407961
x188,2.02339,2.69081,0.820967,2.49796,-1.42541,-0.491321
x189,1.99495,2.67161,0.795607,2.55822,-1.40366,-0.530113
x190,1.98242,2.66092,0.781416,2.57158,-1.39112,-0.531995
x191,1.96483,2.64218,0.755247,2.60327,-1.3668,-0.544458
x192,1.95647,2.63042,0.737897,2.62599,-1.3491,-0.555136
x193,1.94136,2.59897,0.687499,2.66577,-1.30606,-0.568792
x194,1.93836,2.58642,0.667177,2.65684,-1.29119,-0.552386
x195,1.93702,2.57365,0.646678,2.64129,-1.27636,-0.530772
x196,1.93729,2.56116,0.626794,2.62718,-1.26173,-0.512276
x197,1.9399,2.54578,0.602578,2.61655,-1.24391,-0.49831
x198,1.94482,2.53132,0.580679,2.60658,-1.22904,-0.487495
x199,1.95244,2.5185,0.561882,2.60426,-1.2161,-0.486321
x200,1.9631,2.50662,0.545112,2.59989,-1.20535,-0.487044
x201,1.9757,2.49564,0.530581,2.57831,-1.20043,-0.476566
x202,1.98969,2.48481,0.517763,2.52638,-1.20293,-0.443257
x203,2.00425,2.47452,0.507335,2.44519,-1.21106,-0.386991
x204,2.02011,2.46497,0.499422,2.34257,-1.22136,-0.314159
x205,2.03699,2.4569,0.494636,2.23073,-1.23128,-0.234273
x206,2.05511,2.45023,0.493029,2.10513,-1.24078,-0.143369
x207,2.07401,2.44555,0.494978,1.977,-1.2488,-0.0502149
x208,2.09423,2.4429,0.500676,1.84494,-1.2559,0.0463318
x209,2.12006,2.44203,0.512112,1.66916,-1.26347,0.178947
x210,2.1821,2.44729,0.547406,1.27057,-1.27842,0.492909
x211,2.2493,2.4613,0.596025,0.800096,-1.26001,0.868774
x212,2.27686,2.46878,0.617101,0.663154,-1.24951,0.973621
x213,2.30597,2.47733,0.640048,0.532784,-1.23361,1.07109
x214,2.33627,2.48632,0.663542,0.41861,-1.21693,1.15415
x215,2.36915,2.49548,0.687575,0.321296,-1.20443,1.22276
x216,2.4033,2.50411,0.710905,0.237796,-1.1983,1.2801
x217,2.43841,2.51205,0.73383,0.157496,-1.19106,1.33225
x218,2.47544,2.51893,0.755886,0.083652,-1.18861,1.3751
x219,2.50406,2.52311,0.771251,0.0334232,-1.19487,1.40169
x220,2.54262,2.5272,0.790187,-0.0278952,-1.21379,1.43253
x221,2.57203,2.52922,0.803837,-0.0726431,-1.23385,1.45552
x222,2.67344,2.52967,0.849718,-0.208985,-1.27891,1.5275
x223,2.70845,2.52757,0.862859,-0.253528,-1.3107,1.55687
x224,2.74074,2.52455,0.873385,-0.302037,-1.35041,1.59384
x225,2.7701,2.52072,0.881359,-0.354933,-1.38971,1.63631
x226,2.7944,2.51637,0.885906,-0.396064,-1.41812,1.66638
x227,2.81422,2.5112,0.886386,-0.402265,-1.43696,1.65875
x228,2.8317,2.5045,0.88244,-0.3732,-1.47287,1.61377
x229,2.84741,2.49624,0.874094,-0.198236,-1.52264,1.42333
x230,2.85996,2.48719,0.861521,1.32537,-1.54943,-0.111315
x231,2.86944,2.47733,0.844204,2.09151,-1.5102,-0.882946
x232,2.87707,2.46646,0.823529,2.24683,-1.46012,-1.0426
x233,2.88249,2.45495,0.799327,2.31263,-1.41345,-1.11031
x234,2.8853,2.4434,0.772515,2.3465,-1.37534,-1.14377
x235,2.88644,2.43094,0.742942,2.36521,-1.3368,-1.1595
x236,2.88572,2.41832,0.713097,2.36184,-1.3008,-1.15189
x237,2.87831,2.39502,0.654676,2.31701,-1.24555,-1.09965
x238,2.85854,2.3699,0.578563,2.23626,-1.20426,-1.00677
x239,2.83564,2.34974,0.512786,2.15042,-1.17976,-0.89271
x240,2.82648,2.3447,0.494047,2.10876,-1.18044,-0.841972
x241,2.81423,2.33899,0.471054,2.06332,-1.18036,-0.784375
x242,2.79987,2.33343,0.445998,2.0279,-1.17712,-0.73464
x243,2.78214,2.32814,0.418463,1.98782,-1.17473,-0.67757
x244,2.76579,2.32393,0.39544,1.94836,-1.17543,-0.623931
x245,2.7473,2.31996,0.371998,1.89437,-1.182,-0.559001
x246,2.72106,2.31603,0.342912,1.79901,-1.19847,-0.456184
x247,2.70077,2.31285,0.319188,1.74445,-1.20908,-0.388769
x248,2.68034,2.31022,0.295581,1.69601,-1.22127,-0.325559
x249,2.65539,2.30918,0.270583,1.60214,-1.2433,-0.225192
x250,2.62893,2.30915,0.246828,1.48937,-1.26298,-0.106753
x251,2.60218,2.30976,0.225037,1.3721,-1.27702,0.0178315
x252,2.57527,2.31087,0.205151,1.25445,-1.28572,0.14435
x253,2.54833,2.31238,0.187109,1.14087,-1.28961,0.268271
x254,2.52147,2.31417,0.170843,1.0352,-1.28943,0.385664
x255,2.49447,2.31617,0.156101,0.93896,-1.28595,0.495097
x256,2.46808,2.31827,0.143179,0.855911,-1.28011,0.592402
x257,2.45235,2.31956,0.136142,0.811728,-1.27577,0.645728
x258,2.43183,2.32127,0.127691,0.760014,-1.26939,0.710104
x259,2.41127,2.32299,0.120034,0.714696,-1.26244,0.768949
x260,2.39135,2.32464,0.113373,0.676657,-1.25538,0.82091
x261,2.37147,2.32627,0.107455,0.644066,-1.2482,0.868226
x262,2.35227,2.3278,0.102432,0.617374,-1.24129,0.909933
x263,2.33317,2.32928,0.0981036,0.595147,-1.23455,0.947909
x264,2.31478,2.33066,0.0945736,0.577575,-1.22831,0.981423
x265,2.29652,2.33197,0.0916945,0.563618,-1.22243,1.01199
x266,2.279,2.33318,0.0895271,0.553311,-1.21717,1.039
x267,2.26166,2.33432,0.0879715,0.545946,-1.2124,1.06366
x268,2.24505,2.33536,0.0870494,0.541436,-1.20828,1.08547
x269,2.22864,2.33635,0.086705,0.539346,-1.2047,1.10537
x270,2.21298,2.33726,0.0869254,0.539493,-1.20179,1.12296
x271,2.19754,2.33814,0.0876953,0.541657,-1.19945,1.13897
x272,2.18282,2.33896,0.0889699,0.545571,-1.19774,1.15306
x273,2.16836,2.33977,0.0907713,0.551181,-1.19659,1.16581
x274,2.1546,2.34056,0.0930258,0.55815,-1.19603,1.17696
x275,2.14109,2.34137,0.0957908,0.566555,-1.19602,1.18696
x276,2.09508,2.34471,0.110011,0.606906,-1.20025,1.21426
x277,2.05277,2.34971,0.131663,0.659892,-1.21057,1.23046
x278,2.04316,2.35133,0.138132,0.673968,-1.21387,1.23306
x279,2.03409,2.35311,0.14489,0.687967,-1.21738,1.23513
x280,2.02322,2.35562,0.153943,0.705595,-1.22213,1.2372
x281,2.01088,2.35908,0.165662,0.7265,-1.22827,1.23918
x282,2.00501,2.36102,0.171853,0.736669,-1.23147,1.24007
x283,1.99758,2.36378,0.180358,0.749665,-1.23582,1.24126
x284,1.99036,2.36684,0.189394,0.762228,-1.24037,1.2426
x285,1.98519,2.36931,0.196396,0.771074,-1.24382,1.24378
x286,1.97865,2.37281,0.205973,0.78191,-1.24845,1.24569
x287,1.97233,2.37666,0.216105,0.791763,-1.2532,1.24821
x288,1.96641,2.38075,0.226471,0.800108,-1.25791,1.25144
x289,1.9607,2.38522,0.237408,0.806987,-1.26271,1.25568
x290,1.95538,2.38994,0.248575,0.811943,-1.26741,1.26102
x291,1.95028,2.39506,0.260335,0.814876,-1.27215,1.26785
x292,1.94555,2.40043,0.272318,0.815424,-1.27674,1.27622
x293,1.94106,2.40622,0.284914,0.813317,-1.28131,1.28664
x294,1.93694,2.41226,0.297732,0.808325,-1.28566,1.29906
x295,1.93306,2.41875,0.311186,0.799982,-1.28991,1.31416
x296,1.92958,2.42547,0.324855,0.788245,-1.29385,1.33175
x297,1.92637,2.43265,0.339188,0.772427,-1.29756,1.35267
x298,1.92356,2.44005,0.353731,0.752748,-1.30084,1.37652
x299,1.92108,2.44792,0.368959,0.728313,-1.30371,1.40431
x300,1.91903,2.45599,0.384395,0.699691,-1.30597,1.43534
x301,1.91737,2.46451,0.400523,0.6661,-1.3076,1.47042
x302,1.91577,2.48218,0.433441,0.591688,-1.3087,1.54442
x303,1.91704,2.50055,0.466787,0.518073,-1.30753,1.61224
x304,1.92583,2.52863,0.515241,0.436324,-1.30533,1.67316
x305,1.93919,2.55014,0.54944,0.408688,-1.30987,1.67398
x306,1.9655,2.57833,0.591453,0.386837,-1.33957,1.64936
x307,1.97734,2.58888,0.607718,0.375686,-1.35521,1.63996
x308,2.00625,2.6147,0.650023,0.301817,-1.36417,1.65916
x309,2.1476,2.69342,0.72399,0.296999,-1.35706,1.53372
x310,2.17504,2.70111,0.728167,0.313228,-1.39659,1.48868
x311,2.19042,2.70471,0.73002,0.323097,-1.40902,1.4627
x312,2.20952,2.70842,0.731358,0.332524,-1.41305,1.4361
x313,2.22774,2.71125,0.731582,0.342776,-1.41344,1.4129
x314,2.24578,2.71349,0.731173,0.351385,-1.41198,1.39235
x315,2.263,2.71511,0.730491,0.356892,-1.40847,1.37482
x316,2.28045,2.7163,0.729706,0.364052,-1.40672,1.35531
x317,2.29734,2.71699,0.728961,0.369588,-1.40457,1.33759
x318,2.31426,2.71729,0.728346,0.371739,-1.40219,1.3232
x319,2.33124,2.7173,0.728003,0.374833,-1.40352,1.30858
x320,2.34856,2.717,0.727985,0.375394,-1.40563,1.29677
x321,2.36572,2.71633,0.728161,0.376166,-1.40806,1.28495
x322,2.38331,2.71523,0.728355,0.376554,-1.41034,1.2729
x323,2.40088,2.71367,0.72834,0.379603,-1.41275,1.25769
x324,2.41907,2.71155,0.728012,0.385905,-1.41458,1.2381
x325,2.43771,2.70895,0.727213,0.400157,-1.41747,1.21008
x326,2.45698,2.70577,0.725987,0.409996,-1.417,1.1858
x327,2.47651,2.7022,0.724351,0.412123,-1.41389,1.16891
x328,2.49781,2.69816,0.722198,0.418945,-1.41327,1.14694
x329,2.51966,2.69382,0.719744,0.415187,-1.41046,1.13569
x330,2.54296,2.68904,0.716521,0.409662,-1.40771,1.12562
x331,2.56625,2.68392,0.712087,0.398684,-1.40238,1.1202
x332,2.59068,2.67812,0.705734,0.407174,-1.40101,1.09495
x333,2.61549,2.6719,0.698162,0.451475,-1.40805,1.03617
x334,2.66935,2.65666,0.68147,0.510081,-1.40857,0.949996
x335,2.73985,2.62614,0.672186,0.907412,-1.43981,0.508381
x336,2.77012,2.59908,0.686853,1.35399,-1.45103,0.0177796
x337,2.78162,2.58468,0.692826,1.62351,-1.44349,-0.265584
x338,2.79393,2.56816,0.696018,1.89925,-1.42107,-0.554483
x339,2.80586,2.5471,0.694585,2.03996,-1.40083,-0.707636
x340,2.8146,2.53104,0.690781,2.12564,-1.37955,-0.801154
x341,2.82097,2.51798,0.686875,2.16531,-1.36157,-0.846963
x342,2.82633,2.50463,0.68237,2.17793,-1.34613,-0.865518
x343,2.83065,2.49083,0.677448,2.17392,-1.3339,-0.866667
x344,2.83415,2.47718,0.672688,2.17117,-1.32266,-0.867499
x345,2.8378,2.45948,0.667137,2.18105,-1.307,-0.879832
x346,2.8392,2.44303,0.662662,2.1841,-1.29615,-0.884319
x347,2.83737,2.42751,0.658925,2.16088,-1.29544,-0.863354
x348,2.83491,2.41275,0.656495,2.15736,-1.2893,-0.85905
x349,2.83167,2.39832,0.655155,2.16663,-1.27951,-0.865429
x350,2.82646,2.38508,0.654383,2.15962,-1.27663,-0.856573
x351,2.82002,2.37242,0.654339,2.15141,-1.27593,-0.846021
x352,2.81321,2.36054,0.655287,2.15161,-1.27369,-0.842107
x353,2.80459,2.34941,0.6574,2.13726,-1.27681,-0.822634
x354,2.79462,2.3393,0.661155,2.11226,-1.28185,-0.791498
x355,2.78346,2.32965,0.666979,2.08591,-1.28351,-0.757119
x356,2.7701,2.32102,0.673766,2.0315,-1.28819,-0.69375
x357,2.74038,2.30609,0.68544,1.93683,-1.29356,-0.57858
x358,2.70282,2.29341,0.691955,1.88365,-1.30026,-0.50118
x359,2.63677,2.27809,0.683161,1.82241,-1.30752,-0.419722
x360,2.57217,2.26871,0.662767,1.71134,-1.31199,-0.291585
x361,2.50061,2.26572,0.639438,1.68416,-1.32769,-0.213198
x362,2.47113,2.26524,0.630289,1.62527,-1.33443,-0.133571
x363,2.43868,2.26478,0.620665,1.46537,-1.33862,0.0417857
x364,2.37173,2.26354,0.601491,1.2289,-1.32565,0.310382
x365,2.35468,2.26342,0.596912,1.19488,-1.32063,0.351462
x366,2.33231,2.26368,0.591492,1.15717,-1.31399,0.39614
x367,2.31063,2.26467,0.587245,1.12001,-1.30758,0.436558
x368,2.28847,2.26663,0.584209,1.07115,-1.29966,0.485362
x369,2.26738,2.26943,0.58197,1.0346,-1.29348,0.521157
x370,2.24722,2.27298,0.579758,1.02174,-1.29121,0.534778
x371,2.2275,2.27704,0.577365,1.00644,-1.28869,0.551148
x372,2.20796,2.28177,0.574951,0.991032,-1.28665,0.566862
x373,2.18941,2.28708,0.573013,0.97578,-1.28545,0.581712
x374,2.17065,2.29322,0.572013,0.94818,-1.28271,0.60918
x375,2.15273,2.29999,0.572266,0.917206,-1.2798,0.641847
x376,2.13642,2.30755,0.573997,0.902231,-1.28138,0.660553
x377,2.11743,2.31798,0.578392,0.877134,-1.28468,0.691228
x378,2.10205,2.32709,0.583149,0.829205,-1.28286,0.742925
x379,2.07257,2.34822,0.591348,0.747378,-1.28237,0.829862
x380,2.04526,2.37228,0.592983,0.638638,-1.27195,0.935662
x381,2.01964,2.40078,0.588862,0.551083,-1.24524,1.02516
x382,1.99875,2.4356,0.588434,0.501637,-1.22752,1.09195
x383,1.98974,2.45141,0.592902,0.461588,-1.21731,1.14035
x384,1.98186,2.46732,0.599756,0.444332,-1.21363,1.16568
x385,1.9747,2.48351,0.609481,0.430419,-1.21226,1.18763
x386,1.96792,2.50037,0.62234,0.399279,-1.2099,1.22626
x387,1.95603,2.53657,0.658167,0.307932,-1.20327,1.33275
x388,1.95318,2.5483,0.672341,0.282371,-1.20178,1.3637
x389,1.95089,2.55883,0.686441,0.259703,-1.19806,1.39141
x390,1.94919,2.56853,0.700727,0.236982,-1.19176,1.41876
x391,1.94862,2.57708,0.714396,0.216439,-1.18644,1.44345
x392,1.94972,2.58475,0.727505,0.198845,-1.1862,1.46494
x393,1.95212,2.59129,0.739694,0.182757,-1.18744,1.48372
x394,1.95604,2.59701,0.751295,0.165486,-1.19038,1.50217
x395,1.96164,2.60189,0.761816,0.145785,-1.19694,1.52175
x396,1.96913,2.60613,0.771562,0.123433,-1.2071,1.54329
x397,1.97786,2.60966,0.780173,0.0994732,-1.2173,1.5662
x398,1.9875,2.61257,0.787802,0.074142,-1.22345,1.58983
x399,1.99821,2.61486,0.794168,0.0460239,-1.23136,1.61387
x400,2.01017,2.61656,0.799441,0.0145823,-1.24354,1.63882
x401,2.02241,2.61751,0.803547,-0.0160266,-1.25854,1.66236
x402,2.04573,2.61674,0.810619,-0.0582353,-1.28385,1.69445
x403,2.08038,2.60907,0.823784,-0.0928876,-1.33222,1.72723
